ship_id,ship_type,capacity_ton,speed_knots,fuel_consumption_td,operating_cost_usd_d,origin_port,destination_port,distance_nm,travel_time_days,loading_time_days,unloading_time_days,total_time_days,fuel_cost_usd,port_cost_usd,total_cost_usd,revenue_usd,profit_usd,maintenance_due,utilization_rate,fuel_efficiency
SHIP_626,Granelheiro,30187.28,18.59,84.67,10820.88,Santos,Rio de Janeiro,2489.91,133.94,1.61,1.15,136.7,7371237.82,47305.59,8897707.89,11191718.95,2294011.07,True,0.6456112958319518,27093.99
SHIP_627,Graneleiro,20553.22,23.08,39.71,5948.8,Recife,Itajaí,829.27,35.94,2.72,2.27,40.92,927487.37,20128.05,1191040.95,1574697.07,383656.12,False,0.6913599370375468,9661.97
SHIP_628,Graneleiro,44409.31,22.52,21.41,12755.09,Rio Grande,Belém,1823.93,80.98,1.8,1.59,84.38,1127032.04,37268.99,2240521.78,2650797.58,410275.8,True,0.8765459808041378,19161.37
SHIP_629,Granelheiro,14800.14,21.77,84.26,13428.15,Fortaleza,Rio de Janeiro,2352.21,108.05,2.32,1.71,112.08,5917373.01,42354.34,7464768.9,9091196.84,1626427.94,False,0.6087008305705279,19303.19
SHIP_630,Graneleiro,5176.13,17.27,52.51,17768.92,Fortaleza,Santos,2496.21,144.52,1.53,1.49,147.55,4933018.45,19092.88,7573849.55,9358967.54,1785117.99,True,0.6812275022531578,33994.15
SHIP_631,Petroleiro,36900.5,23.24,88.56,11226.61,Rio Grande,Paranaguá,723.35,31.13,1.88,1.46,34.47,1791935.3,21647.86,2200515.59,3100321.87,899806.28,False,0.9110992844376968,10160.15
SHIP_632,Granelheiro,38558.02,15.35,66.01,16798.75,Rio Grande,Belém,543.22,35.39,2.1,2.72,40.2,1518159.52,28964.08,2222436.97,2448330.98,225894.01,False,0.7206088085044401,3422.34
SHIP_633,Container,12244.3,20.63,95.5,5057.45,Paranaguá,Belém,1095.31,53.09,2.88,1.34,57.31,3295562.55,14529.74,3599924.92,4780969.88,1181044.96,True,0.9480974898395836,12366.71
SHIP_634,Container,35562.73,15.74,99.43,11118.41,Rio de Janeiro,Fortaleza,1218.51,77.41,2.12,1.61,81.14,5002858.41,13458.3,5918412.79,6513635.48,595222.69,False,0.6614529221721157,5986.56
SHIP_635,Graneleiro,12990.11,24.15,57.22,5947.82,Recife,Manaus,1995.47,82.62,2.2,1.13,85.96,3072782.98,48900.9,3632929.36,4786791.26,1153861.91,False,0.9412805093976884,20166.62
SHIP_636,Container,15453.03,23.81,46.26,6692.61,Manaus,Recife,2675.06,112.34,2.27,1.33,115.94,3377870.89,27193.25,4180991.78,5079499.78,898508.0,False,0.6052578896931982,19422.83
SHIP_637,Container,19072.1,20.88,31.06,11391.84,Salvador,Recife,1880.8,90.07,2.2,1.55,93.82,1818590.89,26001.19,2913342.17,4111703.78,1198361.62,False,0.8817826818798341,38578.85
SHIP_638,Gaseiro,43276.11,20.51,86.07,9552.56,Paranaguá,Recife,1496.2,72.97,1.63,1.93,76.53,4082158.68,21423.18,4834681.27,7177783.33,2343102.06,False,0.7843860081176447,27222.88
SHIP_639,Gaseiro,7569.46,16.11,37.55,11965.25,Belém,Manaus,1583.13,98.3,2.6,2.48,103.38,2399275.33,27052.73,3663248.86,4518550.37,855301.51,False,0.662879938042896,22776.97
SHIP_640,Gaseiro,9489.36,15.55,73.32,17113.04,Itajaí,Belém,1771.71,113.97,1.11,2.07,117.15,5431835.53,47429.97,7484100.88,10021549.93,2537449.05,False,0.7687788306180643,34606.89
SHIP_641,Granelheiro,28414.56,24.75,97.26,8229.04,Manaus,Recife,2527.76,102.12,1.39,1.43,104.94,6456139.34,37043.72,7356764.77,9284240.37,1927475.6,False,0.8985304711845026,19817.43
SHIP_642,Gaseiro,22443.11,18.23,94.81,10449.84,Itajaí,Rio Grande,1475.72,80.94,1.21,2.34,84.49,4988279.27,21553.58,5892786.96,7862401.9,1969614.94,False,0.6584325626620642,20773.75
SHIP_643,Petroleiro,10452.0,15.85,92.76,7904.36,Itajaí,Fortaleza,1540.71,97.18,1.9,2.2,101.28,5859133.23,12869.41,6672528.3,7945002.45,1272474.15,False,0.841438292514173,13718.59
SHIP_644,Petroleiro,32109.85,16.07,60.65,16032.18,Belém,Fortaleza,2980.19,185.42,2.26,1.74,189.42,7310215.5,19046.06,10366088.11,15021830.97,4655742.86,False,0.627199346437104,76759.67
SHIP_645,Granelheiro,28956.21,18.03,51.43,7694.77,Fortaleza,Rio Grande,1945.18,107.86,2.92,2.01,112.79,3605636.99,13316.58,4486816.26,6048230.71,1561414.45,False,0.7150115188179449,30361.69
SHIP_646,Container,17821.1,19.78,34.45,12284.46,Recife,Fortaleza,2260.44,114.26,1.06,1.02,116.34,2558695.38,13004.92,4000896.2,5258233.94,1257337.74,True,0.6017095631070881,36496.48
SHIP_647,Petroleiro,47149.76,16.06,87.36,12242.82,Santos,Belém,2148.39,133.75,2.02,1.95,137.73,7594731.15,43395.98,9324272.3,13075935.7,3751663.4,False,0.9136826872011465,42945.51
SHIP_648,Petroleiro,41301.85,15.04,45.6,11326.61,Recife,Manaus,1074.29,71.45,1.4,1.08,73.92,2117857.91,35734.79,2990855.32,3603992.97,613137.65,False,0.6808427586848222,13444.6
SHIP_649,Container,41086.13,23.51,58.65,11241.06,Rio de Janeiro,Itajaí,2944.63,125.22,1.4,1.43,128.06,4773478.14,21674.69,6234638.89,7288934.58,1054295.69,True,0.8353143834977744,17977.5
SHIP_650,Petroleiro,28904.05,15.99,84.97,17990.35,Paranaguá,Manaus,930.42,58.19,2.7,2.76,63.65,3214156.9,31977.14,4391202.64,5982888.95,1591686.31,True,0.8272038876908054,18731.37
SHIP_651,Gaseiro,36413.17,21.38,45.65,6402.8,Santos,Manaus,1567.78,73.32,1.26,2.9,77.48,2175486.69,29006.83,2700565.26,3313333.43,612768.17,False,0.7742820074037924,13424.63
SHIP_652,Gaseiro,18951.53,23.12,89.37,15095.12,Santos,Salvador,617.41,26.71,2.13,2.53,31.36,1551344.68,15460.12,2040251.83,2430895.38,390643.55,False,0.6070426026485759,4370.98
SHIP_653,Petroleiro,38872.72,19.74,55.74,5106.45,Belém,Paranaguá,2548.5,129.12,1.72,2.08,132.92,4678221.16,37092.03,5394057.81,7449473.41,2055415.6,False,0.7859689836328132,36873.88
SHIP_654,Granelheiro,22987.38,24.54,71.37,9472.26,Santos,Manaus,816.16,33.26,2.69,1.72,37.67,1543033.64,36418.79,1936289.98,2494573.82,558283.84,False,0.8019724158289959,7822.52
SHIP_655,Container,33918.26,23.5,43.4,7512.06,Paranaguá,Manaus,1447.51,61.6,1.71,1.26,64.57,1737797.97,36891.31,2259762.19,2945547.54,685785.34,False,0.9271877141553304,15801.07
SHIP_656,Granelheiro,42573.05,23.43,44.26,11441.72,Manaus,Belém,1676.76,71.58,1.31,1.06,73.96,2059103.21,47876.12,2953162.7,3532824.34,579661.64,False,0.8428567873625655,13097.73
SHIP_657,Gaseiro,12183.47,23.96,52.36,11834.38,Rio Grande,Rio de Janeiro,2264.4,94.5,2.64,1.47,98.61,3216043.48,36454.01,4419494.11,5554416.74,1134922.63,True,0.8683689247184174,21675.67
SHIP_658,Petroleiro,20778.92,18.77,62.68,5003.62,Salvador,Rio Grande,1103.11,58.78,1.42,1.5,61.69,2394810.83,42236.23,2745736.34,3327474.24,581737.9,True,0.8481945170200781,9280.43
SHIP_659,Petroleiro,5947.6,15.36,92.2,6099.59,Itajaí,Paranaguá,2735.46,178.04,1.46,2.48,181.98,10670340.9,22389.33,11802712.37,17037224.87,5234512.5,False,0.8113310775953136,56771.38
SHIP_660,Gaseiro,27200.37,15.4,98.75,10752.22,Salvador,Paranaguá,880.57,57.18,2.33,1.57,61.08,3669912.86,33431.13,4360082.23,5819432.99,1459350.75,False,0.8926415154407649,14778.87
SHIP_661,Petroleiro,16923.52,19.49,63.02,14954.37,Salvador,Rio de Janeiro,2459.93,126.24,1.79,2.29,130.32,5170738.45,16024.44,7135623.5,10511196.13,3375572.63,False,0.8408766217927075,53567.45
SHIP_662,Container,40325.31,22.95,30.84,11713.55,Recife,Belém,2573.57,112.12,1.61,1.94,115.67,2247608.92,20911.76,3623368.51,4657552.4,1034183.89,False,0.8809296854532769,33534.33
SHIP_663,Container,16113.44,24.0,92.87,19149.65,Rio Grande,Manaus,1800.58,75.04,2.35,2.56,79.95,4529395.06,15240.58,6075599.43,8143629.46,2068030.02,False,0.735834557370455,22268.98
SHIP_664,Gaseiro,15903.2,24.24,61.74,5201.14,Rio Grande,Rio de Janeiro,548.62,22.63,2.95,1.44,27.02,908078.08,42224.33,1090820.99,1225330.25,134509.27,False,0.8230916142914142,2178.66
SHIP_665,Petroleiro,30051.92,22.38,46.85,16476.6,Recife,Santos,1581.92,70.68,1.97,2.3,74.94,2152175.73,10734.34,3397661.09,4626247.49,1228586.4,False,0.6990502224001771,26224.53
SHIP_666,Container,6708.92,24.95,58.56,16340.06,Itajaí,Rio Grande,1630.79,65.37,1.09,1.62,68.08,2488301.81,22804.41,3623510.01,5200973.07,1577463.06,False,0.6828215960145031,26938.06
SHIP_667,Granelheiro,45038.7,15.09,36.11,19385.36,Rio de Janeiro,Paranaguá,2033.5,134.74,1.52,1.13,137.4,3162804.26,11127.65,5837499.47,6992729.13,1155229.66,False,0.853396207482492,31990.25
SHIP_668,Gaseiro,14542.02,16.05,75.07,7376.79,Rio Grande,Rio de Janeiro,2469.19,153.83,1.62,1.65,157.11,7506636.52,10431.94,8676037.27,11976440.95,3300403.68,False,0.9176121117212489,43963.12
SHIP_669,Granelheiro,10511.66,20.34,90.36,11150.36,Fortaleza,Rio de Janeiro,1704.99,83.82,1.14,1.56,86.52,4923089.39,22980.27,5910799.32,8736450.91,2825651.59,False,0.9190569297321443,31272.08
SHIP_670,Petroleiro,29935.68,20.27,81.12,5076.18,Rio de Janeiro,Recife,2794.4,137.85,1.39,2.97,142.21,7268223.52,39450.16,8029566.97,11319284.24,3289717.27,False,0.6464009271195688,40555.19
SHIP_671,Granelheiro,39860.28,17.65,94.69,15799.39,Itajaí,Paranaguá,2384.53,135.12,1.44,1.89,138.44,8315911.2,34712.53,10537881.47,14837225.91,4299344.44,False,0.6837406019630123,45405.64
SHIP_672,Graneleiro,17623.75,23.2,66.75,12627.91,Rio Grande,Santos,1296.13,55.86,2.46,1.58,59.89,2423308.02,39482.54,3219122.52,3631300.87,412178.35,False,0.8202267175529022,6175.37
SHIP_673,Container,36469.08,22.11,24.16,17896.22,Fortaleza,Belém,1645.63,74.43,1.52,1.48,77.43,1168643.17,29320.56,2583732.73,3758640.27,1174907.54,False,0.88270875262025,48635.74
SHIP_674,Graneleiro,21037.57,16.01,96.95,14789.03,Recife,Rio de Janeiro,1640.25,102.45,1.8,1.65,105.9,6456520.11,49257.9,8071933.71,9314195.48,1242261.77,False,0.7699241740989322,12813.29
SHIP_675,Petroleiro,26509.98,19.71,34.06,7173.99,Manaus,Santos,1136.92,57.67,2.83,1.23,61.73,1276893.38,40297.0,1760017.54,2469338.68,709321.14,True,0.7896161119793553,20823.98
SHIP_676,Container,10898.59,22.66,94.6,19209.6,Belém,Salvador,1422.54,62.77,1.27,2.04,66.08,3859754.77,14504.37,5143653.82,7579662.39,2436008.56,False,0.7717430210744444,25751.84
SHIP_677,Petroleiro,24737.51,22.6,53.63,19153.3,Belém,Salvador,2756.33,121.94,2.74,1.14,125.83,4250673.76,44170.32,6704936.71,9471756.86,2766820.15,False,0.7980115572929011,51594.11
SHIP_678,Gaseiro,37161.6,24.38,92.98,19191.13,Belém,Salvador,1111.79,45.61,1.26,1.6,48.48,2756423.18,45803.41,3732530.47,5557071.21,1824540.73,False,0.7912366635241076,19622.86
SHIP_679,Gaseiro,30626.44,18.43,64.93,6097.14,Rio Grande,Belém,2411.61,130.84,1.57,2.78,135.18,5521760.87,24714.03,6370714.05,7371742.08,1001028.03,False,0.6576023506497259,15417.81
SHIP_680,Container,38915.62,24.68,82.36,5336.74,Manaus,Paranaguá,1999.71,81.02,2.39,2.65,86.06,4337655.74,12240.09,4809195.64,6213688.19,1404492.55,False,0.6570159290670878,17052.22
SHIP_681,Gaseiro,41558.61,23.53,93.15,8979.28,Fortaleza,Rio de Janeiro,2759.88,117.27,1.64,2.1,121.02,7100337.34,12020.3,8199014.93,9162829.1,963814.17,False,0.7555679922922268,10347.21
SHIP_682,Container,16533.16,16.9,73.6,5006.02,Rio Grande,Santos,2514.73,148.76,1.16,1.38,151.31,7116513.34,25449.46,7899401.88,10221379.69,2321977.8,False,0.9134754535723422,31550.21
SHIP_683,Gaseiro,10676.89,16.23,31.8,5446.04,Recife,Salvador,679.33,41.85,2.32,1.86,46.03,864917.28,40544.12,1156153.62,1730807.15,574653.54,False,0.7996093777392763,18073.02
SHIP_684,Gaseiro,7410.95,16.4,69.8,8117.36,Recife,Rio Grande,1760.18,107.3,2.09,1.57,110.95,4868254.69,47937.01,5816827.84,8358698.09,2541870.25,False,0.9366527060217995,36414.42
SHIP_685,Container,29633.29,15.64,71.42,13815.27,Salvador,Rio Grande,2739.48,175.13,2.31,1.7,179.13,8130320.74,48649.03,10653766.83,15135250.35,4481483.52,False,0.7506107498148368,62746.43
SHIP_686,Graneleiro,17361.73,23.88,23.25,18705.91,Santos,Itajaí,2582.49,108.16,1.6,2.58,112.33,1634279.51,11248.54,3746749.24,5570465.26,1823716.03,False,0.8697421897660818,78450.0
SHIP_687,Granelheiro,16880.58,15.05,73.48,19589.4,Rio de Janeiro,Paranaguá,2017.07,133.99,1.24,1.64,136.87,6399610.28,44705.66,9125520.41,10886994.33,1761473.92,False,0.7409349228888992,23972.03
SHIP_688,Petroleiro,14352.97,23.13,79.43,14923.87,Itajaí,Fortaleza,1090.84,47.15,1.2,2.15,50.5,2434380.22,32147.11,3220198.44,3784873.13,564674.69,False,0.7814725412297842,7109.4
SHIP_689,Graneleiro,20853.9,17.34,23.98,9027.5,Salvador,Rio de Janeiro,2135.59,123.16,2.07,2.89,128.11,1919825.05,25851.09,3102197.68,4273417.95,1171220.27,False,0.7794016755734741,48836.49
SHIP_690,Petroleiro,17049.84,19.55,57.66,15599.64,Itajaí,Belém,2851.6,145.87,1.66,1.08,148.61,5467160.97,29851.81,7815253.24,10298819.84,2483566.6,False,0.6265977272105411,43070.52
SHIP_691,Graneleiro,35545.47,16.76,77.34,15589.86,Manaus,Salvador,1085.5,64.76,1.54,2.31,68.61,3255643.73,25603.44,4350910.53,5124585.91,773675.38,False,0.7306225791867944,10003.89
SHIP_692,Container,27196.14,20.79,35.13,18513.62,Belém,Rio de Janeiro,2185.47,105.11,2.27,1.2,108.58,2399978.78,34166.96,4444355.14,5103827.51,659472.37,False,0.7845588134748376,18774.37
SHIP_693,Granelheiro,23125.35,20.89,27.14,11464.75,Belém,Recife,936.97,44.86,2.97,2.12,49.95,791248.27,37497.47,1401443.99,1724010.58,322566.6,False,0.9132042202469319,11886.26
SHIP_694,Container,6089.27,18.49,77.74,6201.34,Rio de Janeiro,Fortaleza,957.92,51.82,2.18,2.12,56.12,2618592.2,39557.13,3006152.37,4283902.57,1277750.2,False,0.9132618505987029,16435.35
SHIP_695,Gaseiro,35871.09,17.5,25.25,15359.23,Rio de Janeiro,Belém,1931.02,110.35,1.81,1.73,113.89,1810982.9,18672.57,3578863.16,4895328.29,1316465.14,False,0.7164569538943494,52141.24
SHIP_696,Granelheiro,8203.11,15.9,54.7,10336.9,Salvador,Rio Grande,1790.34,112.63,1.61,2.38,116.62,4004860.39,44558.19,5254900.24,6408588.76,1153688.52,False,0.6406632009889311,21090.33
SHIP_697,Container,32731.43,19.44,35.04,14797.05,Recife,Santos,871.21,44.82,2.11,2.05,48.98,1020823.79,39369.11,1784973.81,2002818.89,217845.09,False,0.8460471041513868,6216.82
SHIP_698,Graneleiro,14725.67,16.83,54.53,17263.48,Fortaleza,Manaus,2607.37,154.89,2.04,2.72,159.65,5490173.66,10217.75,8256496.85,9198314.23,941817.38,False,0.823742009113477,17270.65
SHIP_699,Granelheiro,8381.43,16.34,71.58,10094.91,Recife,Fortaleza,2269.87,138.9,2.11,1.51,142.52,6462541.82,36033.12,7937347.76,9100244.39,1162896.63,False,0.9124139648154515,16245.99
SHIP_700,Container,25639.25,21.77,59.78,6409.86,Manaus,Rio Grande,1226.81,56.35,2.97,2.92,62.24,2189706.8,22819.48,2611492.48,3913370.37,1301877.89,False,0.7285471954482482,21778.08
SHIP_701,Gaseiro,46121.65,18.68,49.88,10753.02,Santos,Manaus,2591.55,138.71,2.3,2.23,143.24,4496921.7,23365.72,6060570.55,8649413.99,2588843.44,False,0.7079642244039401,51906.05
SHIP_702,Granelheiro,5902.07,20.83,75.91,17807.99,Salvador,Manaus,850.41,40.83,2.09,1.02,43.94,2014764.26,13803.75,2811037.16,3153097.37,342060.21,False,0.7538128810254547,4506.32
SHIP_703,Gaseiro,27334.52,19.04,74.29,11313.45,Rio de Janeiro,Belém,2903.54,152.53,2.2,2.61,157.34,7365499.11,14374.24,9159918.45,11531572.64,2371654.18,False,0.6595907032439026,31923.07
SHIP_704,Gaseiro,17226.84,17.13,68.29,12554.3,Recife,Paranaguá,2667.7,155.76,2.91,1.81,160.47,6913522.35,30254.02,8958396.43,13335527.54,4377131.11,False,0.8773367713755847,64099.17
SHIP_705,Graneleiro,15135.8,21.81,40.29,18256.0,Rio de Janeiro,Belém,1903.69,87.27,1.37,1.45,90.09,2285349.37,29753.97,3959742.79,5878795.75,1919052.96,False,0.8133137171783177,47631.89
SHIP_706,Container,41925.94,17.85,39.14,16804.64,Salvador,Recife,640.95,35.9,1.74,2.01,39.65,913333.24,32413.95,1612106.36,2243159.04,631052.69,False,0.8762827639612519,16124.24
SHIP_707,Graneleiro,37552.76,17.74,87.68,11412.59,Itajaí,Salvador,1180.6,66.55,1.77,2.67,70.99,3792622.45,15945.33,4618734.42,5923358.29,1304623.87,False,0.8454526697309344,14879.85
SHIP_708,Petroleiro,40506.83,18.51,52.37,10905.23,Santos,Fortaleza,979.68,52.93,1.12,2.18,56.23,1801772.08,49568.67,2464565.61,2875487.27,410921.66,False,0.7606394013228721,7846.16
SHIP_709,Graneleiro,15729.22,24.42,68.3,6578.98,Recife,Paranaguá,1931.71,79.11,2.0,2.71,83.82,3512039.51,31227.81,4094728.83,4922244.76,827515.93,False,0.789901408387453,12115.98
SHIP_710,Petroleiro,15487.01,20.74,85.72,5428.56,Santos,Paranaguá,2077.13,100.17,1.7,1.59,103.45,5581389.05,25703.51,6168695.33,7629498.3,1460802.98,False,0.6193048067106249,17041.0
SHIP_711,Graneleiro,41928.87,15.38,49.37,13134.5,Paranaguá,Manaus,870.25,56.59,2.49,1.02,60.1,1816276.81,16743.96,2622454.47,3493945.21,871490.74,False,0.9208250859428706,17650.96
SHIP_712,Petroleiro,36747.35,21.72,51.55,5019.27,Rio Grande,Fortaleza,800.4,36.85,2.07,2.35,41.27,1234836.9,26697.93,1468699.32,2044828.36,576129.04,False,0.6259616684580093,11176.71
SHIP_713,Granelheiro,13640.73,23.4,77.99,18421.43,Rio Grande,Salvador,793.89,33.93,2.98,1.42,38.33,1719949.14,10471.2,2436446.33,3652157.95,1215711.62,False,0.7066013782009989,15587.44
SHIP_714,Container,12921.79,22.87,45.0,18716.63,Rio Grande,Santos,2601.58,113.78,2.7,2.54,119.02,3328288.04,45235.26,5601124.0,7966471.7,2365347.7,False,0.7096137177462722,52559.2
SHIP_715,Gaseiro,13047.85,24.02,51.77,8679.19,Paranaguá,Recife,1621.02,67.49,1.64,2.49,71.62,2271242.39,48848.8,2941681.83,3751272.28,809590.44,False,0.8367362823192185,15636.72
SHIP_716,Container,9152.11,22.3,47.78,15215.75,Belém,Paranaguá,1432.19,64.24,1.29,1.81,67.34,1995157.29,14506.94,3034309.6,4037917.54,1003607.94,False,0.8111277474802873,21003.45
SHIP_717,Granelheiro,19651.15,24.84,73.39,5657.7,Fortaleza,Salvador,1316.55,53.01,2.25,1.11,56.37,2528696.51,10955.37,2858572.56,3659000.6,800428.03,False,0.616191671069,10906.78
SHIP_718,Container,21009.83,17.13,80.48,14602.91,Rio de Janeiro,Recife,799.72,46.69,1.97,2.37,51.03,2442271.99,41160.22,3228562.51,3577315.34,348752.82,False,0.7992484840326836,4333.56
SHIP_719,Container,41535.91,23.08,35.19,6652.58,Manaus,Itajaí,2303.22,99.8,1.31,2.7,103.81,2282556.32,39047.58,3012196.59,4327713.65,1315517.06,False,0.7751254261345365,37385.16
SHIP_720,Container,21088.1,17.77,71.42,15392.02,Rio Grande,Manaus,2677.42,150.63,1.68,2.54,154.86,6993316.04,32454.23,9409359.34,13673065.58,4263706.25,False,0.9452148607460442,59695.57
SHIP_721,Petroleiro,28067.23,24.34,61.82,9373.82,Fortaleza,Paranaguá,1167.25,47.95,2.86,1.34,52.15,1926752.84,33185.3,2448825.66,3237861.84,789036.18,False,0.632780108412616,12763.76
SHIP_722,Container,39564.02,22.47,44.94,9593.59,Rio Grande,Fortaleza,2594.6,115.46,1.14,2.76,119.37,3372367.06,20266.47,4537772.72,6067882.0,1530109.28,False,0.644395374412409,34050.65
SHIP_723,Petroleiro,25786.63,23.45,91.8,8969.74,Recife,Paranaguá,2278.16,97.16,1.2,1.07,99.43,5797762.12,32415.96,6721999.81,9262452.13,2540452.32,False,0.7939634394070796,27672.27
SHIP_724,Gaseiro,39291.47,20.37,87.26,5501.4,Fortaleza,Manaus,1416.88,69.54,1.47,1.89,72.91,3944607.46,12895.06,4358625.63,6457969.25,2099343.62,False,0.8433404402644017,24057.71
SHIP_725,Petroleiro,11396.34,21.4,24.37,11110.73,Paranaguá,Belém,943.52,44.09,1.22,2.13,47.45,698616.0,47133.43,1272930.01,1428119.04,155189.03,False,0.7486004125150845,6366.79
SHIP_726,Container,47015.55,20.42,62.2,7116.89,Rio de Janeiro,Rio Grande,501.97,24.58,2.62,1.18,28.37,993625.0,35353.99,1230908.23,1804322.62,573414.39,False,0.8544422718349508,9219.4
SHIP_727,Container,31092.54,16.63,73.94,7002.03,Fortaleza,Santos,2514.64,151.26,2.98,1.75,155.99,7269072.59,27790.24,8389107.34,9383832.84,994725.5,False,0.7059241192228851,13453.91
SHIP_728,Container,34806.73,16.58,75.05,6922.82,Salvador,Fortaleza,1563.39,94.28,1.49,2.5,98.27,4599066.27,20481.4,5299845.47,7699016.21,2399170.74,False,0.7958163408097212,31967.88
SHIP_729,Container,5654.04,15.81,66.17,19043.61,Santos,Itajaí,2666.73,168.68,2.97,2.06,173.7,7255372.27,41517.24,10604758.38,15230131.21,4625372.82,False,0.8516579871517603,69897.42
SHIP_730,Graneleiro,27675.0,22.09,39.92,9866.57,Itajaí,Recife,1335.54,60.47,1.05,1.68,63.2,1568777.89,42132.18,2234467.17,3259907.5,1025440.33,False,0.9264243718938946,25690.29
SHIP_731,Container,33461.25,17.88,71.08,9302.24,Salvador,Rio de Janeiro,1234.08,69.01,1.8,2.7,73.51,3188182.07,30011.91,3902027.69,5351866.42,1449838.72,False,0.6922619039324085,20398.31
SHIP_732,Container,47958.81,21.04,94.72,8051.2,Salvador,Itajaí,867.24,41.23,2.71,2.36,46.3,2538136.11,17463.14,2928370.37,3536721.4,608351.02,False,0.7588540169985776,6422.89
SHIP_733,Graneleiro,35174.32,18.18,50.5,19860.69,Rio Grande,Manaus,1119.04,61.54,2.01,2.69,66.24,2020038.49,19568.93,3355245.07,4248027.14,892782.07,False,0.7684158530162859,17679.41
SHIP_734,Gaseiro,25677.6,18.63,66.93,14365.59,Itajaí,Belém,2133.22,114.53,1.14,2.26,117.94,4982911.03,48129.49,6725285.44,8853128.72,2127843.28,False,0.8546527627472305,31791.26
SHIP_735,Graneleiro,25323.75,23.57,95.53,10039.19,Recife,Itajaí,1901.74,80.69,1.19,1.4,83.28,5010517.69,26538.63,5873169.49,6944911.84,1071742.35,False,0.7848793127045048,11219.19
SHIP_736,Gaseiro,34784.53,17.07,92.47,17578.24,Belém,Itajaí,1677.71,98.26,1.82,1.47,101.55,5905663.16,39199.73,7729976.85,8910325.15,1180348.29,False,0.8872575442855055,12764.94
SHIP_737,Petroleiro,32654.35,23.32,59.52,6776.93,Fortaleza,Manaus,534.1,22.9,1.61,2.4,26.9,886026.19,41610.4,1109962.28,1352268.3,242306.02,False,0.7473916165519285,4070.94
SHIP_738,Graneleiro,23473.53,17.31,30.91,7950.33,Paranaguá,Belém,638.33,36.87,1.4,1.02,39.28,740746.06,35090.34,1088154.42,1334675.98,246521.56,False,0.6640273624494744,7975.54
SHIP_739,Container,24352.49,24.84,43.82,13995.57,Rio de Janeiro,Rio Grande,2441.22,98.26,2.5,1.66,102.42,2798766.01,34434.4,4266570.98,6180153.12,1913582.15,False,0.8288222730346546,43668.82
SHIP_740,Container,22417.25,21.47,23.58,5810.71,Rio Grande,Recife,1643.08,76.52,2.1,2.78,81.4,1172910.6,14186.43,1660065.26,2372331.48,712266.22,False,0.7343269395673966,30204.49
SHIP_741,Container,47523.52,19.82,65.7,17382.96,Fortaleza,Paranaguá,1188.09,59.95,1.15,2.42,63.52,2560050.3,29320.47,3693465.74,5387295.41,1693829.67,True,0.7396882727011551,25782.41
SHIP_742,Petroleiro,23694.76,19.08,45.96,16725.31,Manaus,Itajaí,2397.49,125.66,1.96,1.09,128.7,3754232.09,22382.37,5929222.56,7215396.74,1286174.18,False,0.6306514506956611,27982.01
SHIP_743,Granelheiro,41255.39,21.69,78.6,11483.2,Manaus,Salvador,2199.31,101.39,2.22,2.54,106.15,5179657.43,27870.79,6426412.93,8284483.31,1858070.38,False,0.7438362128125662,23640.98
SHIP_744,Graneleiro,34152.67,22.12,34.28,6193.82,Rio Grande,Rio de Janeiro,2850.99,128.88,1.52,2.71,133.11,2871448.32,44539.66,3740456.2,5270336.59,1529880.39,False,0.6332337765964158,44634.09
